2020/10/5,2330,31:56.4,1,5,5,0,0,428,938,428,163,427.5,6,427,32,426.5,11,426,32,429,24,430,29,430.5,3,431,19,431.5,1
2020/10/5,2330,32:01.4,1,5,5,0,0,428,939,428,210,427.5,6,427,34,426.5,11,426,34,429,24,430,30,430.5,3,431,19,431.5,1
2020/10/5,2330,32:06.4,1,5,5,0,0,431,1005,430.5,9,430,49,429.5,4,429,12,428.5,10,431,15,431.5,1,432,22,432.5,18,433,157
2020/10/5,2330,32:11.4,1,5,5,0,0,431,1020,430.5,9,430,53,429.5,4,429,12,428.5,10,431,15,431.5,1,432,23,432.5,18,433,158
2020/10/5,2330,32:16.4,1,5,5,0,0,430.5,1021,430.5,8,430,54,429.5,4,429,13,428.5,10,431,19,431.5,1,432,23,432.5,18,433,164
2020/10/5,2330,32:21.4,1,5,5,0,0,426.5,1399,426,37,425.5,20,425,69,424.5,9,424,27,426.5,27,427.5,4,428,18,428.5,1,429,24
2020/10/5,2330,32:26.5,1,5,5,0,0,426.5,1405,426,40,425.5,20,425,69,424.5,9,424,29,426.5,106,427.5,4,428,18,428.5,1,429,24
2020/10/5,2330,32:31.5,1,5,5,0,0,426.5,1445,426,39,425.5,20,425,69,424.5,9,424,29,426.5,68,427.5,4,428,18,428.5,1,429,24
2020/10/5,2330,32:36.5,1,5,5,0,0,426.5,1450,426,39,425.5,20,425,72,424.5,9,424,30,426.5,72,427.5,4,428,18,428.5,1,429,24
2020/10/5,2330,32:41.5,1,5,5,0,0,426.5,1461,426,42,425.5,20,425,72,424.5,9,424,32,426.5,62,427.5,4,428,18,428.5,1,429,24
2020/10/5,2330,32:46.5,1,5,5,0,0,426.5,1463,426,42,425.5,20,425,75,424.5,10,424,33,426.5,62,427.5,4,428,18,428.5,1,429,24
2020/10/5,2330,32:51.5,1,5,5,0,0,426.5,1466,426,44,425.5,20,425,78,424.5,10,424,34,426.5,60,427.5,4,428,18,428.5,1,429,24
2020/10/5,2330,32:56.5,1,5,5,0,0,426.5,1469,426,44,425.5,21,425,78,424.5,10,424,33,426.5,57,427.5,4,428,18,428.5,1,429,24
2020/10/5,2330,33:01.6,1,5,5,0,0,426.5,1471,426,45,425.5,21,425,79,424.5,10,424,33,426.5,60,428,18,428.5,1,429,24,429.5,1
2020/10/5,2330,33:06.6,1,5,5,0,0,426.5,1505,426,45,425.5,22,425,83,424.5,10,424,34,426.5,28,428,18,428.5,1,429,24,429.5,1
2020/10/5,2330,33:11.6,1,5,5,0,0,426.5,1506,426,44,425.5,22,425,83,424.5,10,424,34,426.5,35,428,18,428.5,1,429,24,429.5,1
2020/10/5,2330,33:16.6,1,5,5,0,0,426.5,1529,426,45,425.5,22,425,83,424.5,10,424,34,426.5,12,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,33:21.6,1,5,5,0,0,426.5,1530,426,46,425.5,22,425,84,424.5,10,424,34,426.5,17,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,33:26.6,1,5,5,0,0,426.5,1534,426,46,425.5,22,425,84,424.5,11,424,34,426.5,13,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,33:31.6,1,5,5,0,0,426.5,1535,426,47,425.5,22,425,84,424.5,11,424,34,426.5,14,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,33:36.7,1,5,5,0,0,426.5,1537,426,47,425.5,22,425,89,424.5,12,424,34,426.5,12,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,33:41.7,1,5,5,0,0,426.5,1538,426,49,425.5,22,425,89,424.5,12,424,34,426.5,11,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,33:46.8,1,5,5,0,0,426.5,1542,426,49,425.5,23,425,89,424.5,12,424,35,426.5,8,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,33:51.8,1,5,5,0,0,426.5,1544,426,49,425.5,24,425,89,424.5,13,424,35,426.5,6,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,33:56.8,1,5,5,0,0,426.5,1544,426,48,425.5,24,425,89,424.5,14,424,55,426.5,7,428,19,428.5,1,429,24,429.5,1
2020/10/5,2330,34:01.9,1,5,5,0,0,426.5,1546,426,49,425.5,24,425,91,424.5,14,424,57,426.5,5,428,18,428.5,1,429,24,429.5,1
2020/10/5,2330,34:06.9,1,5,5,0,0,427,1551,427,4,426.5,22,426,49,425.5,24,425,91,428,18,428.5,1,429,24,429.5,1,430,37
2020/10/5,2330,34:11.9,1,5,5,0,0,427,1552,427,3,426.5,22,426,47,425.5,24,425,91,428,18,428.5,1,429,24,429.5,1,430,37
2020/10/5,2330,34:17.0,1,5,5,0,0,427,1553,427,1,426.5,22,426,48,425.5,24,425,94,428,18,428.5,1,429,24,429.5,1,430,37
2020/10/5,2330,34:22.0,1,5,5,0,0,427,1554,427,1,426.5,22,426,48,425.5,24,425,95,428,18,428.5,1,429,24,429.5,1,430,37
2020/10/5,2330,34:27.0,1,5,5,0,0,427,1554,427,3,426.5,22,426,48,425.5,25,425,103,428,18,428.5,1,429,24,429.5,1,430,37
2020/10/5,2330,34:32.0,1,5,5,0,0,427.5,1554,427.5,3,427,43,426.5,22,426,48,425.5,26,428,18,428.5,1,429,24,429.5,1,430,37
